"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Bahrain","BHR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.101159997284412","","","","",
"Bahamas, The","BHS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0185400005429983","0.0161099992692471","0.0269600003957748","0.0196899995207787","0.0252199992537498","0.0184199996292591","0.021059999242425","","","0.265329986810684","0.321319997310638","0.257250010967255","0.218620002269745","0.215979993343353","","",
"Belarus","BLR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belize","BLZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.325439989566803","0.315770000219345","0.294950008392334","0.298359990119934","0.287440001964569","0.293579995632172","0.276630014181137","","","","","","","0.157000005245209","","","","","","","","","",
"Brazil","BRA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00160002708435","1.03210997581482","0.977469980716705","0.999390006065369","0.963429987430573","1.00246000289917","0.988070011138916","1.08138000965118","1.12904000282288","1.11865997314453","1.15991997718811","1.13966000080109","1.12683999538422","1.19567000865936","1.2739599943161","1.2754100561142","","","",
"Barbados","BRB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0159200001507998","0.0184199996292591","0.0370099991559982","","","","","","","","","","","","","","",
"Bhutan","BTN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.532859981060028","","","","","","","0.254110008478165","0.537280023097992","","","","","",
"Central African Republic","CAF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.61208999156952","1.6191999912262","1.71642994880676","1.75587999820709","1.86468994617462","2.0283100605011","1.97872996330261","1.97477996349335","2.00415992736816","1.97758996486664","1.94871997833252","1.90857005119324","1.86039996147156","1.92227005958557","1.82957994937897","1.79131996631622","1.77660000324249","1.70980000495911","1.72435998916626","1.65654003620148","1.61037003993988","","",
"Central Europe and the Baltics","CEB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.729047106629529","0.750803013938311","0.733461840585909","0.738039264569721","0.745838567735455","0.750387165195497","0.739909093659897","0.729762351980177","0.734289287120325","0.735602051098246","0.751926337416976","0.757866654768964","0.784849009569203","0.829869868995835","0.875279936412346","0.959239278053474","1.05846571333522","1.06168686213178","1.08989922871179","1.14720236291184","1.02740019087376","","",
"Switzerland","CHE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.44857001304626","","","","2.32344007492065","","","","2.67268991470337","","","","2.71472001075745","","","","3.18729996681213","","","3.37430000305176","","","",
"Channel Islands","CHI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.309570014476776","0.374969989061356","0.352019995450974","0.329470008611679","0.351440012454987","0.362199991941452","0.388700008392334","0.374390006065369","0.382930010557175","0.366849988698959","","",
"China","CHN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.563239991664886","0.638729989528656","0.646889984607697","0.749629974365234","0.893159985542297","0.940330028533936","1.05786001682281","1.12037003040314","1.21498000621796","1.30791997909546","1.36854004859924","1.37297999858856","1.44468998908997","1.66210997104645","1.70993995666504","1.77539002895355","1.90582001209259","1.99021005630493","2.02114009857178","2.05643010139465","2.10672998428345","","",
"Cote d'Ivoire","CIV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.267769992351532","0.0579899996519089","0.061099998652935","0.139200001955032","0.0850299969315529","0.0798700004816055","","","","","","0.0167699996381998","","","",
"Congo, Rep.","COG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.299230009317398","0.273660004138947","","","0.129989996552467","0.131830006837845","0.13944000005722","0.156020000576973","0.15353000164032","0.14988000690937","0.14860999584198","0.177009999752045","0.192860007286072","0.189689993858337","0.189359992742538","0.202969998121262","0.218590006232262","0.272989988327026","0.301479995250702","0.287620007991791","0.2707299888134","","",
"Comoros","COM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0726400017738342","","","","","","","",
"Costa Rica","CRI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.303770005702972","0.297159999608994","0.266559988260269","0.369129985570908","0.413109987974167","","","0.363489985466003","0.374520003795624","","0.429060012102127","0.358420014381409","0.388309985399246","0.520280003547668","0.484919995069504","0.46781998872757","0.556060016155243","0.555670022964478","0.571210026741028","","","","",
"Caribbean small states","CSS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
